company,file,window_end_index,S0,sigma,option_price,future_price,pct_change,abs_pct_change
kmi,kmi_us_d.csv,3523,26.59,0.2920625594045821,3.51297487714775,32.73,9.879748487597771,9.879748487597771
kmi,kmi_us_d.csv,3271,17.11,0.2968553491195924,2.2920886380830474,26.89,43.76336272306811,43.76336272306811
kmi,kmi_us_d.csv,3019,18.19,0.3048889537041763,2.4930274915898867,16.97,-20.412465594226987,20.412465594226987
kmi,kmi_us_d.csv,2767,16.4173,0.3075453476536562,2.2668575251630285,18.31,-2.279044210455012,2.279044210455012
kmi,kmi_us_d.csv,2515,13.4995,0.3136822352178989,1.8958599623792365,16.7518,10.048076133343928,10.048076133343928
kmi,kmi_us_d.csv,2263,18.3047,0.2689603827315583,2.255471942622929,13.3201,-39.553076218801344,39.553076218801344
kmi,kmi_us_d.csv,2011,14.9614,0.2795747129807464,1.9046886338892115,18.2553,9.285303287866023,9.285303287866023
kmi,kmi_us_d.csv,1759,13.1486,0.2854937216621405,1.7038826737944677,14.8498,-0.0204027333287757,0.0204027333287757
kmi,kmi_us_d.csv,1507,16.6296,0.2978127428062027,2.233863518025146,13.0808,-34.773316965081214,34.773316965081214
kmi,kmi_us_d.csv,1255,10.761,0.2920124750131296,1.4214969531149828,16.5773,40.84009893955041,40.84009893955041
kmi,kmi_us_d.csv,1003,28.519,0.2272531351042521,3.055965982718158,10.0428,-75.50112550481488,75.50112550481488
kmi,kmi_us_d.csv,751,22.0523,0.2253917089430125,2.347224681453872,28.1419,16.970453506192683,16.970453506192683
kmi,kmi_us_d.csv,499,23.5674,0.2387980024688463,2.63012663793344,22.1241,-17.284157938225857,17.284157938225857
kmi,kmi_us_d.csv,247,19.6017,0.2687403111258929,2.413624188789107,23.5131,7.641050578321742,7.641050578321742
microsoft,microsoft_us_d.csv,9809,416.13,0.3512944262527745,64.45890826516575,397.23,-20.03193912122791,20.03193912122791
microsoft,microsoft_us_d.csv,9557,401.803,0.3542317800725565,62.69294361948073,414.77,-12.37570242618416,12.37570242618416
microsoft,microsoft_us_d.csv,9305,265.635,0.3570088798535191,41.730060086055914,404.289,36.48763902119227,36.48763902119227
microsoft,microsoft_us_d.csv,9053,287.54,0.3570448966787798,45.17521331593608,267.775,-22.58475805659599,22.58475805659599
microsoft,microsoft_us_d.csv,8801,235.569,0.3601721928833239,37.29292911425728,287.58,6.247881039416358,6.247881039416358
microsoft,microsoft_us_d.csv,8549,177.296,0.3575287404148036,27.88779188458298,236.821,17.844287584275463,17.844287584275463
microsoft,microsoft_us_d.csv,8297,100.77,0.3613809461079639,15.999658434990016,175.705,58.485007011025104,58.485007011025104
microsoft,microsoft_us_d.csv,8045,83.2285,0.3636780881258344,13.2879095164622,100.681,5.003803364878378,5.003803364878378
microsoft,microsoft_us_d.csv,7793,58.6531,0.3681585301084582,9.465153053781409,82.5968,24.6850498033669,24.6850498033669
microsoft,microsoft_us_d.csv,7541,44.544,0.3724783760750512,7.262116364230682,58.0005,13.906213262772368,13.906213262772368
microsoft,microsoft_us_d.csv,7289,37.0016,0.3754408070324223,6.07450272374097,43.8301,2.0377423577873066,2.0377423577873066
microsoft,microsoft_us_d.csv,7037,31.3181,0.3799778236361402,5.195933849512766,36.3913,-0.3918943023771113,0.3918943023771113
microsoft,microsoft_us_d.csv,6785,22.6174,0.3837523323360982,3.785139658778604,31.0671,20.623769050471743,20.623769050471743
microsoft,microsoft_us_d.csv,6533,24.2741,0.3890918076515052,4.112063556275242,22.6018,-23.82936362738574,23.82936362738574
microsoft,microsoft_us_d.csv,6281,21.4941,0.3939463423059618,3.681096683624128,24.1889,-4.588685656176008,4.588685656176008
microsoft,microsoft_us_d.csv,6029,21.5105,0.3996642148823106,3.7309984898069057,21.7347,-16.302728852453015,16.302728852453015
microsoft,microsoft_us_d.csv,5777,14.4465,0.40269142779577,2.5224857936321303,21.528,31.55791511001189,31.55791511001189
microsoft,microsoft_us_d.csv,5525,21.6803,0.3971627013837592,3.739687557776982,14.9381,-48.347520826635154,48.347520826635154
microsoft,microsoft_us_d.csv,5273,22.2737,0.4028614419687353,3.8906329070743446,21.9486,-18.926953793372213,18.926953793372213
microsoft,microsoft_us_d.csv,5021,20.6841,0.4102174212607258,3.6711823457204087,22.4854,-9.040191962523924,9.040191962523924
microsoft,microsoft_us_d.csv,4769,20.1666,0.4194179270121423,3.650268207422029,20.7064,-15.423860280969668,15.423860280969668
microsoft,microsoft_us_d.csv,4517,18.5509,0.4291780180641528,3.42698097424459,20.1026,-10.108840941650213,10.108840941650213
microsoft,microsoft_us_d.csv,4265,16.0642,0.436916090655315,3.015049393451685,18.6743,-2.5208189231439206,2.5208189231439206
microsoft,microsoft_us_d.csv,4013,20.6171,0.4371283698252742,3.8712416462686896,16.3468,-39.4892669011097,39.4892669011097
microsoft,microsoft_us_d.csv,3761,21.5016,0.4390228731186947,4.052863613669835,20.826,-21.991217461350946,21.991217461350946
microsoft,microsoft_us_d.csv,3509,34.7606,0.4266719723297655,6.388197450640199,21.0512,-57.81717648901399,57.81717648901399
microsoft,microsoft_us_d.csv,3257,28.8949,0.4302249954141258,5.3494195069246295,35.4889,4.3072670023961726,4.3072670023961726
microsoft,microsoft_us_d.csv,2753,8.71556,0.4414438903262305,1.6508552585181278,12.7792,27.68364558883046,27.68364558883046
microsoft,microsoft_us_d.csv,2249,2.54381,0.4634728406593054,0.5031837883549426,3.98866,37.017945980441034,37.017945980441034
microsoft,microsoft_us_d.csv,1997,1.81381,0.481944862704755,0.3715223380592032,2.55149,20.187211556932464,20.187211556932464
microsoft,microsoft_us_d.csv,1745,1.82936,0.5023588523810422,0.3888747547089343,1.83672,-20.85509438868973,20.85509438868973
microsoft,microsoft_us_d.csv,1493,1.81381,0.5258347565516618,0.4016818740098899,1.90569,-17.080172344947364,17.080172344947364
microsoft,microsoft_us_d.csv,1241,0.983629,0.5521366591044793,0.2275917930344598,1.82936,62.84271884679491,62.84271884679491
microsoft,microsoft_us_d.csv,737,0.307456,0.6303518823795968,0.0801468525954322,0.445833,18.93934332215593,18.93934332215593
microsoft,microsoft_us_d.csv,485,0.261237,0.7278207417656579,0.0775079071587358,0.299621,-14.976403479880664,14.976403479880664
microsoft,microsoft_us_d.csv,233,0.184403,0.724293448976806,0.0544731362383886,0.253613,7.9916616115851475,7.9916616115851475
nasdaq,nasdaq_us_d.csv,5026,82.54,0.3531947169532806,12.84576377953573,81.8,-16.45961204208352,16.45961204208352
nasdaq,nasdaq_us_d.csv,4774,55.42,0.3598300077867784,8.766260068109649,82.59,33.207758808896344,33.207758808896344
nasdaq,nasdaq_us_d.csv,4522,59.16,0.3655251901120983,9.487173176935285,55.49,-22.23998170543489,22.23998170543489
nasdaq,nasdaq_us_d.csv,4270,56.5548,0.3702085610807345,9.171022048974898,58.62,-12.564489749720448,12.564489749720448
